Date,Value
2009-01-01,63
2010-01-01,116
2011-01-01,125
2012-01-01,78
2013-01-01,321
2014-01-01,232
2015-01-01,99
2016-01-01,256
2017-01-01,347
2018-01-01,422
2019-01-01,419
2020-01-01,236
2021-01-01,566
