Date,Value
2020-11-01,
2021-02-01,
2021-05-01,
2021-11-01,
2021-12-01,
2022-05-01,9.12
2022-06-01,10.67
2022-07-01,13.42
2022-08-01,12.82
2022-09-01,14.33
2022-10-01,12.75
2022-11-01,10.74
2023-02-01,14.67
2023-03-01,8.69
2023-05-01,4.77
2023-06-01,4.85
2023-07-01,5.57
2023-09-01,6.0
2023-11-01,5.69
2024-03-01,4.95
2024-04-01,4.19
2024-05-01,4.14
2024-06-01,5.02
2024-07-01,5.88
2024-08-01,3.24
2025-04-01,
2025-05-01,
2025-06-01,
2025-09-01,
2025-10-01,
