Date,Value
2012-01-01,
2013-01-01,13.45
2014-01-01,15.51
2015-01-01,15.79
2016-01-01,3.92
2017-01-01,5.0
2018-01-01,
2019-01-01,
2020-01-01,3.9
2021-01-01,
2022-01-01,
2023-01-01,
2024-01-01,6.83
2025-01-01,
