Date,Value
2008-01-01,419017
2009-01-01,431137
2010-01-01,431086
2011-01-01,433110
2012-01-01,434179
2013-01-01,433214
2014-01-01,433214
2015-01-01,429796
2016-01-01,426361
2017-01-01,427661
2018-01-01,427601
2019-01-01,427601
2020-01-01,427601
2021-01-01,427626
2022-01-01,426326
2023-01-01,426326
2024-01-01,426326
