Date,Value
2009-01-01,55
2010-01-01,69
2011-01-01,77
2012-01-01,66
2013-01-01,162
2014-01-01,363
2015-01-01,138
2016-01-01,215
2017-01-01,128
2018-01-01,172
2019-01-01,100
2020-01-01,110
2021-01-01,126
