Date,Value
2009-01-01,299
2010-01-01,1994
2011-01-01,5238
2012-01-01,4411
2013-01-01,6218
2014-01-01,8119
2015-01-01,10908
2016-01-01,7731
2017-01-01,12967
2018-01-01,4377
2019-01-01,4654
2020-01-01,1700
2021-01-01,2706
